Concepto;Sub concepto;Año_Recaudo;Mes;Monto
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2020;Julio;1335268256
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2020;Julio;38142474.22
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2020;Julio;1275201581
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2020;Julio;3089348223
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2020;Julio;604782070.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2020;Julio;599161487.4
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2020;Julio;1980841.01
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2020;Julio;846302638.1
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2020;Julio;35090875
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2020;Julio;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2020;Julio;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2020;Julio;67372479.43
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2020;Julio;1233.01
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2020;Julio;55819930.58
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2020;Julio;50129801.6
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2020;Julio;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2020;Julio;561556
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2020;Julio;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2020;Julio;61605967.92
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2020;Julio;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2020;Julio;69764313.39
Ingresos por Contraprestación ;   - Derechos Administrativos;2020;Julio;1506561
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2020;Julio;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2020;Julio;239562220.6
Otros Ingresos;  - Multas y Sanciones;2020;Julio;10305590.94
Otros Ingresos;  - Ingresos Diversos;2020;Julio;6782952.23
Otros Ingresos;  -Contribución GLP;2020;Julio;822291082.5
Otros Ingresos;  - Otros;2020;Julio;284499.42
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2020;Agosto;361660635.4
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2020;Agosto;4035575127
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2020;Agosto;376206000.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2020;Agosto;16999078.82
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2020;Agosto;85580861.13
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2020;Agosto;107369278.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2020;Agosto;392445665.6
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2020;Agosto;7102116756
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2020;Agosto;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2020;Agosto;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2020;Agosto;42021898.8
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2020;Agosto;22411258.42
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2020;Agosto;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2020;Agosto;2467660.05
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2020;Agosto;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2020;Agosto;708297.09
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2020;Agosto;45971835.98
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2020;Agosto;589378765.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2020;Agosto;106901832.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2020;Agosto;880413943.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2020;Agosto;15973022.85
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2020;Agosto;17929844.48
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2020;Agosto;1094471135
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2020;Agosto;66818754.64
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2020;Agosto;167916989.1
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2020;Agosto;76187084.39
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2020;Agosto;610680557.5
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2020;Agosto;375851908.7
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2020;Agosto;161540653.6
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2020;Agosto;29084911.49
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2020;Agosto;632723.08
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2020;Agosto;89850300.83
Impuestos Sobre la Propiedad;  - Constitución de Cias;2020;Agosto;74048796.68
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2020;Agosto;678979943.5
Impuestos Sobre la Propiedad;  - Actos Traslativos;2020;Agosto;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2020;Agosto;55927364.63
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2020;Agosto;10612507443
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2020;Agosto;727244740.2
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2020;Agosto;1307257032
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2020;Agosto;40304511.02
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2020;Agosto;1104451091
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2020;Agosto;2550663991
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2020;Agosto;633474141.1
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2020;Agosto;711171995.5
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2020;Agosto;720209.37
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2020;Agosto;731830132.4
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2020;Agosto;31458150
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2020;Agosto;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2020;Agosto;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2020;Agosto;90972047.2
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2020;Agosto;693.95
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2020;Agosto;48268694.32
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2020;Agosto;140051106.9
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2020;Agosto;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2020;Agosto;310626
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2020;Agosto;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2020;Agosto;50299141.85
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2020;Agosto;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2020;Agosto;88310169.54
Ingresos por Contraprestación ;   - Derechos Administrativos;2020;Agosto;2024903.96
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2020;Agosto;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2020;Agosto;183529938
Otros Ingresos;  - Multas y Sanciones;2020;Agosto;7944129.56
Otros Ingresos;  - Ingresos Diversos;2020;Agosto;9180983.01
Otros Ingresos;  -Contribución GLP;2020;Agosto;669170609
Otros Ingresos;  - Otros;2020;Agosto;300683.52
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2020;Septiembre;263558948.2
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2020;Septiembre;3181487191
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2020;Septiembre;295889117.9
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2020;Septiembre;39219167.18
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2020;Septiembre;217493784.9
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2020;Septiembre;85943116.13
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2020;Septiembre;310125789
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2020;Septiembre;8225981344
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2020;Septiembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2020;Septiembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2020;Septiembre;45235107.2
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2020;Septiembre;24640279.79
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2020;Septiembre;624509.6
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2020;Septiembre;2122433.66
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2020;Septiembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2020;Septiembre;449932.27
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2020;Septiembre;28886739.01
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2020;Septiembre;423793948.1
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2020;Septiembre;52514809.46
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2020;Septiembre;878290500.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2020;Septiembre;14843259.44
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2020;Septiembre;18906286.12
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2020;Septiembre;524219435.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2020;Septiembre;70473157.64
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2020;Septiembre;98448147.48
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2020;Septiembre;78019124.57
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2020;Septiembre;590457571.9
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2020;Septiembre;326948813.3
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2020;Septiembre;816013253.9
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2020;Septiembre;66371345.65
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2020;Septiembre;640581.47
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2020;Septiembre;118767413.1
Impuestos Sobre la Propiedad;  - Constitución de Cias;2020;Septiembre;16489481.75
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2020;Septiembre;661578870.8
Impuestos Sobre la Propiedad;  - Actos Traslativos;2020;Septiembre;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2020;Septiembre;69777286.98
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2020;Septiembre;9243333249
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2020;Septiembre;426264363.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2020;Septiembre;1361769198
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2020;Septiembre;37907481.1
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2020;Septiembre;1119926865
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2020;Septiembre;2567310076
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2020;Septiembre;627964883.6
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2020;Septiembre;652985465.6
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2020;Septiembre;13392817
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2020;Septiembre;875541530.5
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2020;Septiembre;39740052
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2020;Septiembre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2020;Septiembre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2020;Septiembre;98285416.95
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2020;Septiembre;4200
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2020;Septiembre;30592317.3
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2020;Septiembre;132847339.9
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2020;Septiembre;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2020;Septiembre;563970
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2020;Septiembre;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2020;Septiembre;60100042.92
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2020;Septiembre;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2020;Septiembre;146320074.2
Ingresos por Contraprestación ;   - Derechos Administrativos;2020;Septiembre;2281868.46
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2020;Septiembre;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2020;Septiembre;220720627.5
Otros Ingresos;  - Multas y Sanciones;2020;Septiembre;3451419
Otros Ingresos;  - Ingresos Diversos;2020;Septiembre;6136981.68
Otros Ingresos;  -Contribución GLP;2020;Septiembre;703486494.8
Otros Ingresos;  - Otros;2020;Septiembre;279575.8
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2020;Octubre;344998061.5
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2020;Octubre;3212750641
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2020;Octubre;398567891.2
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2020;Octubre;43263375.88
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2020;Octubre;63600237.15
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2020;Octubre;100586051.6
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2020;Octubre;289941184.5
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2020;Octubre;11380135666
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2020;Octubre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2020;Octubre;181814641.2
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2020;Octubre;46095262.23
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2020;Octubre;22839957.92
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2020;Octubre;3812565.1
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2020;Octubre;2359146.11
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2020;Octubre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2020;Octubre;5306476
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2020;Octubre;23407435.95
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2020;Octubre;4007044734
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2020;Octubre;197256150.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2020;Octubre;977678074.4
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2020;Octubre;17471589.74
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2020;Octubre;29542390
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2020;Octubre;443331197.1
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2020;Octubre;63771975.03
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2020;Octubre;85549890.24
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2020;Octubre;88707846.41
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2020;Octubre;696850851.6
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2020;Octubre;1509159731
Impuestos Sobre la Propiedad;  - Imp. S/Prop. Inmobiliaria (Persona Física);2020;Octubre;147113401.5
Impuestos Sobre la Propiedad;  - Impuesto Sobre Sucesiones y Donaciones;2020;Octubre;61399437.15
Impuestos Sobre la Propiedad;  - Impuesto Sobre los Activos Financieros(Ley139-11);2020;Octubre;14212.86
Impuestos Sobre la Propiedad;  - Imp. Sobre Traspaso Vehículos de Motor;2020;Octubre;168503822.9
Impuestos Sobre la Propiedad;  - Constitución de Cias;2020;Octubre;47138583.1
Impuestos Sobre la Propiedad;  - Impuestos S/Cheques y Transf. Bancarias;2020;Octubre;899581314.6
Impuestos Sobre la Propiedad;  - Actos Traslativos;2020;Octubre;0
Impuestos Sobre la Propiedad;  - Accesorios sobre la Propiedad;2020;Octubre;67874285.73
 Impuestos Sobre los Bienes y Servicios;   - ITBIS;2020;Octubre;9724068087
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuestos Selectivos  Prod derivados del Alcohol;2020;Octubre;557097157.7
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo a las cervezas;2020;Octubre;1332066955
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto Selectivo al Tabaco;2020;Octubre;36757756.27
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos 16% Ad-Valorem;2020;Octubre;1434197398
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Hidrocarburos Específico;2020;Octubre;3464414745
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/Ss. De Telecomunicaciones;2020;Octubre;634076878.3
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Impuesto S/ los Seguros;2020;Octubre;589847541
 Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;   - Otros;2020;Octubre;2629670.53
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp. Inscripción Vehículos (Primera Placa);2020;Octubre;1011735716
 Impuestos Sobre el Uso de Bienes y Licencias;    - Derecho de Circulación Vehículos de Motor;2020;Octubre;44135601
 Impuestos Sobre el Uso de Bienes y Licencias;    - Impuesto Sobre Tramitación de Documentos;2020;Octubre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Licencias para portar Armas de Fuego;2020;Octubre;0
 Impuestos Sobre el Uso de Bienes y Licencias;    - Imp Específico Bancas (Lotería y Deportivas);2020;Octubre;112766868.8
 Impuestos Sobre el Uso de Bienes y Licencias;    - Otros;2020;Octubre;4715
 Accesorios Sobre Impuestos Internos a Mercancías y Servicios; Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2020;Octubre;42387124.65
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Salida de Pasajeros al Exterior por Aeropuertos;2020;Octubre;162619588.9
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Derechos Consulares       ;2020;Octubre;0
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Otros;2020;Octubre;36120
Impuestos s/el Comercio y las Transacciones Comercio Exterior;   - Accesorios de Impuestos Sobre el Comercio Exterior;2020;Octubre;0
Impuestos Ecológico;   - Impuesto Emisiones CO2;2020;Octubre;72960246.01
Ingresos por Contraprestación ;   - Ventas de Bienes y Servicios;2020;Octubre;0
Ingresos por Contraprestación ;   - Tasas Tarjetas de Turismo;2020;Octubre;123995949.5
Ingresos por Contraprestación ;   - Derechos Administrativos;2020;Octubre;3168052.2
Ingresos por Contraprestación ;   - Accesorios de Derechos Administrativos;2020;Octubre;0
Otros Ingresos;  - Regalía Neta de Fundición Minera (RNF);2020;Octubre;3059911598
Otros Ingresos;  - Multas y Sanciones;2020;Octubre;7067279.15
Otros Ingresos;  - Ingresos Diversos;2020;Octubre;12929417.19
Otros Ingresos;  -Contribución GLP;2020;Octubre;895478523.4
Otros Ingresos;  - Otros;2020;Octubre;2240220.84
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de las Personas Físicas Ley 11-92;2020;Noviembre;176206063.1
Impuestos Sobre la Renta de las Personas Físicas ;  - Impuesto S/Renta de los Salarios Ley 11-92;2020;Noviembre;3497817540
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Prestación Serv. Grales.;2020;Noviembre;373600111.7
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención sobre Premios;2020;Noviembre;23332046.68
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Alquileres y Arrendamientos;2020;Noviembre;69681306.54
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Retribuciones Complementarias;2020;Noviembre;100868030
Impuestos Sobre la Renta de las Personas Físicas ;  - Retención Intereses Personas Físicas;2020;Noviembre;278795356.6
 Impuestos de las Empresas y Otras Corporaciones;  - Impuesto S/Renta de las Empresas Ley 11-92;2020;Noviembre;5913470188
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Mínimo Anual Minero;2020;Noviembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto S/Utilidades Mineras (PUN);2020;Noviembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Ley 139-11;2020;Noviembre;46892429.53
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Sobre Ventas Zonas Francas Comerciales;2020;Noviembre;27560713.64
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto Casinos de Juego  ;2020;Noviembre;6386783.87
 Impuestos de las Empresas y Otras Corporaciones;   - Impuesto por Juegos Telefónicos;2020;Noviembre;2706263.53
 Impuestos de las Empresas y Otras Corporaciones;   - Hipodromos;2020;Noviembre;0
 Impuestos de las Empresas y Otras Corporaciones;   - Retención de 1%  S/ Ganancias de Capital (Ley 139-11);2020;Noviembre;1265665.46
 Impuestos de las Empresas y Otras Corporaciones;   - Retención Intereses Personas Jurídicas;2020;Noviembre;29634638.75
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Dividendos;2020;Noviembre;746401548.5
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Intereses Pagados o Acreditados en el Exterior;2020;Noviembre;84743344.76
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Pagos al Exterior en General;2020;Noviembre;1089102246
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Imp S/Ventas de Bancas (Lotería y Deportivas);2020;Noviembre;19002543.43
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Impuesto sobre Maq Tragamonedas;2020;Noviembre;40766615.87
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Provisión de Bs. y Ss. Al Estado;2020;Noviembre;508292583.8
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otras Retenciones;2020;Noviembre;66715582.01
 Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;   - Otros;2020;Noviembre;108444697.6
 Accesorios Sobre los Impuestos a los Ingresos; Accesorios Sobre los Impuestos a los Ingresos;2020;Noviembre;112842542.6
Impuestos Sobre la Propiedad;  - Operaciones Inmobiliarias;2020;Noviembre;637003101
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2020;Noviembre;316625726.4
